device_id,date,interval_compleness,num_intervals_num_minutes,num_invervals_expected,timestamp_start,timestamp_end,missing_invervals
DD95335309215,2026-06-01,99.30555555555556,1440,288,1780271700,1780358400,2
DD95335309215,2026-06-02,96.875,1440,288,1780358100,1780444800,9
DD95335309215,2026-06-03,97.91666666666667,1440,288,1780444500,1780531200,6
DD95335309215,2026-06-04,98.95833333333333,1440,288,1780530900,1780617600,3
DD95335309215,2026-06-05,97.91666666666667,1440,288,1780617300,1780704000,6
DD95335309215,2026-06-06,94.09722222222223,1440,288,1780703700,1780790400,17
DD95335309215,2026-06-07,97.56944444444444,1440,288,1780790100,1780876800,7
DD95335309215,2026-06-08,95.83333333333333,1440,288,1780876500,1780963200,12
DD95335309215,2026-06-09,96.18055555555556,1440,288,1780962900,1781049600,11
DD95335309215,2026-06-10,94.79166666666667,1440,288,1781049300,1781136000,15
DD95335309215,2026-06-11,95.13888888888889,1440,288,1781135700,1781222400,14
DD95335309215,2026-06-12,95.48611111111111,1440,288,1781222100,1781308800,13
DD95335309215,2026-06-13,71.52777777777777,1440,288,1781308500,1781395200,82
DD95335309215,2026-06-14,94.79166666666667,1440,288,1781394900,1781481600,15
DD95335309215,2026-06-15,96.52777777777777,1440,288,1781481300,1781568000,10
DD95335309215,2026-06-16,96.52777777777777,1440,288,1781567700,1781654400,10
DD95335309215,2026-06-17,97.91666666666667,1440,288,1781654100,1781740800,6
DD95335309215,2026-06-18,96.18055555555556,1440,288,1781740500,1781827200,11
DD95335309215,2026-06-19,98.26388888888889,1440,288,1781826900,1781913600,5
DD95335309215,2026-06-20,96.18055555555556,1440,288,1781913300,1782000000,11
DD95335309215,2026-06-21,96.875,1440,288,1781999700,1782086400,9
DD95335309215,2026-06-22,96.875,1440,288,1782086100,1782172800,9
DD95335309215,2026-06-23,97.56944444444444,1440,288,1782172500,1782259200,7
DD95335309215,2026-06-24,97.91666666666667,1440,288,1782258900,1782345600,6
DD95335309215,2026-06-25,96.18055555555556,1440,288,1782345300,1782432000,11
DD95335309215,2026-06-26,98.26388888888889,1440,288,1782431700,1782518400,5
DD95335309215,2026-06-27,96.18055555555556,1440,288,1782518100,1782604800,11
DD95335309215,2026-06-28,97.22222222222223,1440,288,1782604500,1782691200,8
DD95335309215,2026-06-29,96.52777777777777,1440,288,1782690900,1782777600,10
DD95335309215,2026-06-30,123.21428571428571,1440,168,1782777300,1782864000,-39
